Symbol,Year,Revenue,NetIncome,Equity,Shares
ALEMBICLTD,2023,1183419000.0,1906490000.0,20780328000.0,256781828.0
ALEMBICLTD,2022,713693000.0,2220590000.0,24965833000.0,256781828.0
ALGOQUANT,2025,2282167000.0,318944000.0,1009493000.0,281096028.0
ALGOQUANT,2024,1279205000.0,245779000.0,689005000.0,281096028.0
ALGOQUANT,2023,146484000.0,-29309000.0,342869000.0,281096028.0
ALGOQUANT,2022,160578000.0,32379000.0,335416000.0,281096028.0
ALICON,2025,16423754000.0,460608000.0,5932739000.0,16336840.0
ALICON,2024,14964242000.0,613668000.0,5552014000.0,16336840.0
ALICON,2023,13368575000.0,514211000.0,4878512000.0,16336840.0
ALICON,2022,10417843000.0,241806000.0,4489862000.0,16336840.0
ALIVUS,2025,23398350000.0,4856270000.0,28173720000.0,122736348.0
ALIVUS,2024,21847700000.0,4708880000.0,23323220000.0,122736348.0
ALIVUS,2023,20478400000.0,4669610000.0,21382070000.0,122736348.0
ALIVUS,2022,20874480000.0,4187240000.0,20543120000.0,122736348.0
ALKALI,2025,823103000.0,-57998000.0,445248000.0,10182506.0
ALKALI,2024,823046000.0,11288000.0,513457000.0,10182506.0
ALKALI,2023,863853000.0,29128000.0,528671000.0,10182506.0
ALKALI,2022,910159000.0,34808000.0,520827000.0,10182506.0
ALKEM,2025,128046200000.0,21654800000.0,119848700000.0,119565000.0
ALKEM,2024,124392400000.0,17957700000.0,103120600000.0,119565000.0
ALKEM,2023,114403500000.0,9841700000.0,90452900000.0,119565000.0
ALKEM,2022,105120300000.0,16456200000.0,86379000000.0,119565000.0
ALKYLAMINE,2025,15481961000.0,1861144000.0,14024844000.0,51144052.0
ALKYLAMINE,2024,14189986000.0,1488731000.0,12671444000.0,51144052.0
ALKYLAMINE,2023,16568933000.0,2286553000.0,11689264000.0,51144052.0
ALKYLAMINE,2022,15236060000.0,2248965000.0,9898059000.0,51144052.0
ALLCARGO,2025,160074100000.0,340200000.0,24225600000.0,1497778469.0
ALLCARGO,2024,129413900000.0,1472700000.0,25216300000.0,1497778469.0
ALLCARGO,2023,180152500000.0,6295900000.0,28142200000.0,1497778469.0
ALLCARGO,2022,190554000000.0,7851800000.0,31617600000.0,1497778469.0
ALLDIGI,2025,5463100000.0,833000000.0,2594900000.0,15238326.0
ALLDIGI,2024,4693700000.0,640000000.0,2454600000.0,15238326.0
ALLDIGI,2023,3904500000.0,488600000.0,2296900000.0,15238326.0
ALLDIGI,2022,3172000000.0,356400000.0,2094500000.0,15238326.0
ALLTIME,2025,5553250000.0,472940000.0,2487790000.0,65507778.0
ALLTIME,2024,5111090000.0,447900000.0,2019210000.0,65507778.0
ALLTIME,2023,4416080000.0,282700000.0,1576460000.0,65507778.0
ALLTIME,2022,3986320000.0,245350000.0,1296600000.0,65507778.0
ALMONDZ,2025,1479611000.0,173247000.0,2413984000.0,173646754.0
ALMONDZ,2024,1119164000.0,340685000.0,2199719000.0,173646754.0
ALMONDZ,2023,749223000.0,157773000.0,2100748000.0,173646754.0
ALMONDZ,2022,651623000.0,185420000.0,1832896000.0,173646754.0
ALOKINDS,2025,36275800000.0,-8164300000.0,-206301200000.0,4965240401.0
ALOKINDS,2024,54214900000.0,-8468200000.0,-197758700000.0,4965240401.0
ALOKINDS,2023,69008700000.0,-8804600000.0,-189004300000.0,4965240401.0
ALOKINDS,2022,71795700000.0,-2086000000.0,-179073100000.0,4965240401.0
ALPA,2025,1116348000.0,195031000.0,1714341000.0,21040600.0
ALPA,2024,1079185000.0,167765000.0,1519096000.0,21040600.0
ALPA,2023,924102000.0,125828000.0,1345775000.0,21040600.0
ALPA,2022,1105133000.0,140917000.0,1217312000.0,21040600.0
ALPHAGEO,2025,1256751000.0,-61118000.0,2693883000.0,6364767.0
ALPHAGEO,2024,986683000.0,3788000.0,2794548000.0,6364767.0
ALPHAGEO,2023,659497000.0,130025000.0,2831583000.0,6364767.0
ALPHAGEO,2022,1548826000.0,121924000.0,2716402000.0,6364767.0
AMAGI,2025,11626370000.0,-687140000.0,5094520000.0,216338944.0
AMAGI,2024,8791550000.0,-2450010000.0,4968030000.0,216338944.0
AMAGI,2023,6805580000.0,-3212680000.0,6444870000.0,216338944.0
AMANTA,2025,2720422000.0,105007000.0,963883000.0,38829351.0
AMANTA,2024,2784438000.0,36332000.0,662888000.0,38829351.0
AMANTA,2023,2575285000.0,-21106000.0,628834000.0,38829351.0
AMANTA,2022,2239904000.0,538817000.0,649724000.0,38829351.0
AMBER,2025,96737519000.0,2435580000.0,22857934000.0,35191667.0
AMBER,2024,65307471000.0,1328805000.0,20643576000.0,35191667.0
AMBER,2023,67461944000.0,1572036000.0,19087737000.0,35191667.0
AMBER,2022,41059271000.0,1091919000.0,17342097000.0,35191667.0
AMBICAAGAR,2025,1236158000.0,4886000.0,1092796000.0,17177400.0
AMBICAAGAR,2024,978465000.0,-36622000.0,1012804000.0,17177400.0
AMBICAAGAR,2023,1172362000.0,25281000.0,1049427000.0,17177400.0
AMBICAAGAR,2022,1163347000.0,24008000.0,1024367000.0,17177400.0
AMBIKCO,2025,6840746000.0,657416000.0,9040559000.0,5725000.0
AMBIKCO,2024,8015371000.0,629736000.0,8588939000.0,5725000.0
AMBIKCO,2023,8170832000.0,1118940000.0,8166154000.0,5725000.0
AMBIKCO,2022,8794929000.0,1798878000.0,7248673000.0,5725000.0
AMBUJACEM,2025,333623900000.0,41674300000.0,534432500000.0,2471823478.0
AMBUJACEM,2024,325297900000.0,35734000000.0,414516800000.0,2471823478.0
AMBUJACEM,2021,285480800000.0,27803800000.0,253537400000.0,2471823478.0
AMDIND,2025,2736077000.0,9991000.0,1571347000.0,19166749.0
AMDIND,2024,2740218000.0,-16737000.0,1561216000.0,19166749.0
AMDIND,2023,3453117000.0,192061000.0,1578046000.0,19166749.0
AMDIND,2022,2063900000.0,81979000.0,1401236000.0,19166749.0
AMIRCHAND,2025,19835680000.0,608220000.0,3791840000.0,
AMIRCHAND,2024,15241620000.0,304050000.0,3114790000.0,
AMIRCHAND,2023,13019370000.0,174960000.0,2808420000.0,
AMJLAND,2025,776458000.0,204669000.0,2271544000.0,41000000.0
AMJLAND,2024,564585000.0,110960000.0,1789489000.0,41000000.0
AMJLAND,2023,353420000.0,68100000.0,1456920000.0,41000000.0
AMJLAND,2022,286948000.0,88422000.0,1412516000.0,41000000.0
AMNPLST,2025,6607275000.0,410015000.0,2586654000.0,55020000.0
AMNPLST,2024,6470146000.0,398283000.0,2200997000.0,55020000.0
AMNPLST,2023,5972873000.0,228721000.0,1826456000.0,55020000.0
AMNPLST,2022,5631927000.0,238574000.0,1622613000.0,55020000.0
AMRUTANJAN,2025,4505054000.0,508347000.0,3266146000.0,28900081.0
AMRUTANJAN,2024,4201206000.0,449726000.0,2884883000.0,28900081.0
AMRUTANJAN,2023,3782252000.0,398349000.0,2907719000.0,28900081.0
AMRUTANJAN,2022,4045460000.0,671889000.0,2651238000.0,28900081.0
ANANDRATHI,2025,9390946000.0,2998253000.0,6739751000.0,83020634.0
ANANDRATHI,2024,7243224000.0,2249744000.0,6488540000.0,83020634.0
ANANDRATHI,2023,5486316000.0,1684067000.0,4682319000.0,83020634.0
ANANDRATHI,2022,4174851000.0,1264884000.0,3436669000.0,83020634.0
ANANTRAJ,2025,20599742000.0,4258186000.0,41607857000.0,359876930.0
ANANTRAJ,2024,14832966000.0,2659262000.0,36563565000.0,359876930.0
ANANTRAJ,2023,9569427000.0,1511163000.0,28250797000.0,359876930.0
ANANTRAJ,2022,4618600000.0,565200000.0,26391002000.0,359876930.0
ANDHRAPAP,2025,15222685000.0,889107000.0,19408336000.0,198850195.0
ANDHRAPAP,2024,17832579000.0,3397392000.0,18932008000.0,198850195.0
ANDHRAPAP,2023,20830562000.0,5224626000.0,15821706000.0,198850195.0
ANDHRAPAP,2022,13669207000.0,1397320000.0,10940924000.0,198850195.0
ANDHRSUGAR,2025,20143177000.0,258816000.0,15922486000.0,135535390.0
ANDHRSUGAR,2024,18909309000.0,751048000.0,15828657000.0,135535390.0
ANDHRSUGAR,2023,23563797000.0,1859581000.0,15412706000.0,135535390.0
ANDHRSUGAR,2022,19452308000.0,2422078000.0,15185586000.0,135535390.0
ANGELONE,2025,42476030000.0,11720810000.0,56213980000.0,910859230.0
ANGELONE,2024,33970390000.0,11255280000.0,30386030000.0,910859230.0
ANGELONE,2023,24731930000.0,8901920000.0,21615580000.0,910859230.0
ANGELONE,2022,19979410000.0,6250560000.0,15843770000.0,910859230.0
ANIKINDS,2025,1163725000.0,31003000.0,3870492000.0,27753486.0
ANIKINDS,2024,1006000000.0,3028000.0,3837594000.0,27753486.0
ANIKINDS,2023,1181011000.0,50830000.0,3836089000.0,27753486.0
ANIKINDS,2022,2435961000.0,100331000.0,3784896000.0,27753486.0
ANKITMETAL,2023,7575032000.0,-987473000.0,-8826431000.0,141110500.0
ANKITMETAL,2022,6761444000.0,-516231000.0,-7851807000.0,141110500.0
ANMOL,2025,12741116000.0,69877000.0,1074676000.0,56914150.0
ANMOL,2024,15004993000.0,209003000.0,1002788000.0,56914150.0
ANMOL,2023,14097998693.4,186572148.44,791136905.86,56914150.0
ANMOL,2022,10585949936.27,155549101.24,603970258.79,56914150.0
ANSALAPI,2024,5240971000.0,-439248000.0,-6522252000.0,157404876.0
ANSALAPI,2023,6602899000.0,-4233180000.0,-6076126000.0,157404876.0
ANSALAPI,2022,6780162000.0,-818555000.0,-2577551000.0,157404876.0
ANTELOPUS,2025,2580778000.0,739843000.0,4697443000.0,35162358.0
ANTELOPUS,2024,1656014000.0,327413000.0,3937682000.0,35162358.0
ANTELOPUS,2023,1179434000.0,308482000.0,3598854000.0,35162358.0
ANTELOPUS,2022,771857000.0,99240000.0,3287266000.0,35162358.0
ANTGRAPHIC,2024,8393000.0,-4297000.0,162877000.0,155009600.0
ANTGRAPHIC,2023,6769000.0,-50000.0,167174000.0,155009600.0
ANTGRAPHIC,2022,10320000.0,151000.0,167224000.0,155009600.0
ANTHEM,2025,18445530000.0,4512590000.0,24098640000.0,561713851.0
ANTHEM,2024,14193700000.0,3673100000.0,19246550000.0,561713851.0
ANTHEM,2023,10569240000.0,3851850000.0,17406680000.0,561713851.0
ANTHEM,2022,12312560000.0,4055390000.0,13549980000.0,561713851.0
ANUHPHR,2025,6615149000.0,473519000.0,3260248000.0,100224000.0
ANUHPHR,2024,6470043000.0,600575000.0,2912179000.0,100224000.0
ANUHPHR,2023,5274860000.0,361796000.0,2412212000.0,100224000.0
ANUHPHR,2022,4866462000.0,305613000.0,2137728000.0,100224000.0
ANUP,2025,7288049000.0,1183027000.0,6119581000.0,20031466.0
ANUP,2024,5403707000.0,1034750000.0,5284464100.0,20031466.0
ANUP,2023,4040520000.0,514300000.0,4376808000.0,20031466.0
ANUP,2022,2798871000.0,620544000.0,3934109000.0,20031466.0
ANURAS,2025,14023260000.0,933490000.0,28503120000.0,113848310.0
ANURAS,2024,14425840000.0,1286040000.0,27610240000.0,113848310.0
ANURAS,2023,15628630000.0,1808450000.0,23725880000.0,113848310.0
ANURAS,2022,10507750000.0,1521790000.0,17268490000.0,113848310.0
APARINDS,2025,184924700000.0,8213000000.0,45035400000.0,40168315.0
APARINDS,2024,160451500000.0,8251100000.0,38764300000.0,40168315.0
APARINDS,2023,142578400000.0,6377200000.0,22363900000.0,40168315.0
APARINDS,2022,92872200000.0,2567300000.0,17152300000.0,40168315.0
APCL,2025,4284000000.0,-808200000.0,2137300000.0,29374764.0
APCL,2024,6227800000.0,-390700000.0,2944400000.0,29374764.0
APCL,2023,6606700000.0,-581400000.0,3337200000.0,29374764.0
APCL,2022,7975400000.0,414200000.0,3183200000.0,29374764.0
APCOTEXIND,2025,13775308000.0,540646000.0,5531837000.0,51844960.0
APCOTEXIND,2024,11132037000.0,538787000.0,5217432000.0,51844960.0
APCOTEXIND,2023,10692676000.0,1079389000.0,4760131000.0,51844960.0
APCOTEXIND,2022,9511648000.0,988061000.0,3961635000.0,51844960.0
APEX,2025,7663546000.0,38765000.0,4944814000.0,31250000.0
APEX,2024,7589882000.0,145993000.0,4970560000.0,31250000.0
APEX,2023,10114328000.0,358741000.0,4899624000.0,31250000.0
APEX,2022,8949706000.0,410745000.0,4684264000.0,31250000.0
APLAPOLLO,2025,199963100000.0,7570600000.0,42087200000.0,277658405.0
APLAPOLLO,2024,175069800000.0,7324400000.0,36046300000.0,277658405.0
APLAPOLLO,2023,156743500000.0,6418600000.0,30056100000.0,277658405.0
APLAPOLLO,2022,126252700000.0,6189800000.0,24640100000.0,277658405.0
APLLTD,2025,65397100000.0,5834200000.0,51909400000.0,196563124.0
APLLTD,2024,61121100000.0,6158200000.0,48182000000.0,196563124.0
APLLTD,2023,54997700000.0,3419900000.0,43704600000.0,196563124.0
APLLTD,2022,52317900000.0,5209400000.0,52375500000.0,196563124.0
APOLLO,2025,5620692000.0,563963000.0,6069037000.0,376008904.0
APOLLO,2024,3716342000.0,311194000.0,5185200000.0,376008904.0
APOLLO,2023,2975260000.0,187505000.0,3834917000.0,376008904.0
APOLLO,2022,2431911000.0,146218000.0,3193101000.0,376008904.0
APOLLOHOSP,2025,215774000000.0,14459000000.0,82123000000.0,143784657.0
APOLLOHOSP,2024,188623000000.0,8986000000.0,69354000000.0,143784657.0
APOLLOHOSP,2023,164448000000.0,8191000000.0,61974000000.0,143784657.0
APOLLOHOSP,2022,145362000000.0,10556000000.0,56233000000.0,143784657.0
APOLLOPIPE,2025,11783683000.0,326482000.0,7927546000.0,43913356.0
APOLLOPIPE,2024,9821607000.0,426447000.0,5740462000.0,43913356.0
APOLLOPIPE,2023,9109300000.0,239100000.0,4572200000.0,43913356.0
APOLLOPIPE,2022,7808100000.0,497600000.0,4053300000.0,43913356.0
APOLLOTYRE,2025,257809730000.0,11213200000.0,147656990000.0,633321783.0
APOLLOTYRE,2024,250203610000.0,17218660000.0,139021850000.0,633321783.0
APOLLOTYRE,2023,241223240000.0,10458440000.0,125781990000.0,633321783.0
APOLLOTYRE,2022,205808140000.0,6386000000.0,117521320000.0,633321783.0
APOLSINHOT,2025,5417884000.0,77249000.0,1460094000.0,2600400.0
APOLSINHOT,2024,5194067000.0,110686000.0,1350976000.0,2600400.0
APOLSINHOT,2023,3670034000.0,169150000.0,1200248000.0,2600400.0
APOLSINHOT,2022,2079357000.0,148057000.0,1023699000.0,2600400.0
APTECHT,2025,4601010000.0,190788000.0,2513241000.0,58002817.0
APTECHT,2024,4368055000.0,290416000.0,2599835000.0,58002817.0
APTECHT,2023,4569168000.0,676871000.0,2563535000.0,58002817.0
APTECHT,2022,2260976000.0,494372000.0,2098698000.0,58002817.0
APTUS,2025,12578874000.0,7512461000.0,43166518000.0,500742736.0
APTUS,2024,10213326000.0,6118956000.0,37679238000.0,500742736.0
APTUS,2023,8577256000.0,5030146000.0,33393312000.0,500742736.0
APTUS,2022,6316306000.0,3701401000.0,29161625000.0,500742736.0
AQYLON,2025,61052000.0,-223827000.0,-110463000.0,253730560.0
AQYLON,2024,27600000.0,-212658000.0,112863000.0,253730560.0
AQYLON,2023,0.0,-212664000.0,-996516000.0,253730560.0
AQYLON,2022,0.0,-212450000.0,-783852000.0,253730560.0
ARCHIDPLY,2025,5557119000.0,-73580000.0,1039108000.0,19865000.0
ARCHIDPLY,2024,4353491000.0,70984000.0,1115278000.0,19865000.0
ARCHIDPLY,2023,4209289000.0,122513000.0,1038108000.0,19865000.0
ARCHIDPLY,2022,3056804000.0,84569000.0,922478000.0,19865000.0
ARCHIES,2025,689024000.0,-14629000.0,1302058000.0,33780000.0
ARCHIES,2024,793328000.0,-82120000.0,992585000.0,33780000.0
ARCHIES,2023,831892000.0,24075000.0,1073004000.0,33780000.0
ARCHIES,2022,755324000.0,-26283000.0,1047747000.0,33780000.0
ARE&M,2025,127856400000.0,9446700000.0,73891300000.0,183025364.0
ARE&M,2024,116537200000.0,9343800000.0,67987300000.0,183025364.0
ARE&M,2023,103393400000.0,7308300000.0,60070400000.0,183025364.0
ARE&M,2022,86547000000.0,5125700000.0,45524800000.0,183025364.0
ARENTERP,2025,15728080.0,2349570.0,219215740.0,3108300.0
ARENTERP,2024,15786480.0,7188600.0,214438640.0,3108300.0
ARENTERP,2023,19036110.0,2962650.0,207802250.0,3108300.0
ARENTERP,2022,4360520.0,5359830.0,214471680.0,3108300.0
ARFIN,2025,6125463000.0,91463000.0,1567779000.0,168722482.0
ARFIN,2024,5322688000.0,82204000.0,963591000.0,168722482.0
ARFIN,2023,5432044000.0,103168000.0,880849000.0,168722482.0
ARFIN,2022,5248861000.0,91873000.0,776446000.0,168722482.0
ARIES,2025,6222172000.0,340228000.0,2895793000.0,13004339.0
ARIES,2024,5164576000.0,194311000.0,2603461000.0,13004339.0
ARIES,2023,4722359000.0,171293000.0,2428528000.0,13004339.0
ARIES,2022,4323685000.0,132903000.0,2242452000.0,13004339.0
ARIHANTCAP,2025,1392539000.0,587028000.0,3844551000.0,109612400.0
ARIHANTCAP,2024,1217494000.0,705104000.0,3225244000.0,109612400.0
ARIHANTCAP,2023,793620000.0,291176000.0,2565688000.0,109612400.0
ARIHANTCAP,2022,968994000.0,503610000.0,2288864000.0,109612400.0
ARIHANTSUP,2025,4977419000.0,546762000.0,3091692000.0,43249991.0
ARIHANTSUP,2024,5038470000.0,692246000.0,2691784000.0,43249991.0
ARIHANTSUP,2023,3887146000.0,314023000.0,2097707000.0,43249991.0
ARIHANTSUP,2022,3304152000.0,413414000.0,1784229000.0,43249991.0
ARIS,2025,7676720000.0,20650000.0,2311640000.0,81761246.0
ARIS,2024,6968420000.0,-186090000.0,1416040000.0,81761246.0
ARIS,2023,7460710000.0,-142070000.0,-402010000.0,81761246.0
ARIS,2022,4523480000.0,-61950000.0,-48470000.0,81761246.0
ARKADE,2025,6687666000.0,1569324000.0,8837020000.0,185663617.0
ARKADE,2024,6344436000.0,1229462000.0,3234023000.0,185663617.0
ARKADE,2023,2191570000.0,507830000.0,2003170000.0,185663617.0
ARKADE,2022,2230110000.0,504730000.0,1494940000.0,185663617.0
ARMANFIN,2025,6167130000.0,520732000.0,8744132000.0,10512921.0
ARMANFIN,2024,6163847000.0,1735728000.0,8126856000.0,10512921.0
ARMANFIN,2023,3885312000.0,938113000.0,3656905000.0,10512921.0
ARMANFIN,2022,2229870000.0,317228000.0,2126861000.0,10512921.0
AROGRANITE,2025,1230905000.0,-64228000.0,1858594000.0,15300000.0
AROGRANITE,2024,1550948000.0,13140000.0,1920238000.0,15300000.0
AROGRANITE,2023,1639020000.0,-57881000.0,1906143000.0,15300000.0
AROGRANITE,2022,2247401000.0,89059000.0,1964219000.0,15300000.0
ARROWGREEN,2025,2433500000.0,631300000.0,1882600000.0,15087938.0
ARROWGREEN,2024,1485100000.0,295100000.0,1268600000.0,15087938.0
ARROWGREEN,2023,1086900000.0,122800000.0,981900000.0,15087938.0
ARROWGREEN,2022,335600000.0,-93300000.0,746900000.0,15087938.0
ARSHIYA,2024,1544071000.0,-28185550000.0,-31765540000.0,263475915.0
ARSHIYA,2023,1518037000.0,-3454764000.0,1577457000.0,263475915.0
ARSHIYA,2022,1501112000.0,4312106000.0,3122262000.0,263475915.0
ARSSBL,2025,7041950000.0,1036060000.0,5037570000.0,62725250.0
ARSSBL,2024,5901310000.0,772900000.0,3926580000.0,62725250.0
ARSSBL,2023,4238730000.0,377450000.0,2652340000.0,62725250.0
ARSSBL,2022,3815960000.0,507990000.0,2273950000.0,62725250.0
ARTNIRMAN,2025,273852000.0,19923000.0,372862000.0,24956000.0
ARTNIRMAN,2024,342896000.0,11787000.0,352938000.0,24956000.0
ARTNIRMAN,2023,197168000.0,1122000.0,341152000.0,24956000.0
ARTNIRMAN,2022,366512000.0,-109970000.0,340030000.0,24956000.0
ARVEE,2025,384383820.0,21473100.0,312613310.0,11020000.0
ARVEE,2024,303422040.0,10518350.0,291140220.0,11020000.0
ARVEE,2023,612764590.0,41190020.0,280621860.0,11020000.0
ARVEE,2022,396888680.0,25738130.0,239419440.0,11020000.0
ARVIND,2025,80164100000.0,3534900000.0,37861000000.0,262114640.0
ARVIND,2024,74722200000.0,3366100000.0,35427500000.0,262114640.0
ARVIND,2023,81153900000.0,4080900000.0,33456300000.0,262114640.0
ARVIND,2022,75939100000.0,2645000000.0,29505300000.0,262114640.0
ARVINDFASN,2025,46176100000.0,-341500000.0,9571200000.0,133598300.0
ARVINDFASN,2024,42515500000.0,501200000.0,10032900000.0,133598300.0
ARVINDFASN,2023,40644400000.0,590000000.0,9096400000.0,133598300.0
ARVINDFASN,2022,30524000000.0,-1347800000.0,7502500000.0,133598300.0
ARVSMART,2025,7067764000.0,1104920000.0,5980069000.0,45866979.0
ARVSMART,2024,3302356000.0,415706000.0,4945613000.0,45866979.0
ARVSMART,2023,2457614000.0,256075000.0,4664117000.0,45866979.0
ARVSMART,2022,2443384000.0,250583000.0,4390784000.0,45866979.0
ASAHIINDIA,2025,45397600000.0,3712700000.0,26690000000.0,254927192.0
ASAHIINDIA,2024,43060100000.0,3279800000.0,23534500000.0,254927192.0
ASAHIINDIA,2023,39831900000.0,3648800000.0,20745300000.0,254927192.0
ASAHIINDIA,2022,31474400000.0,3447800000.0,17624700000.0,254927192.0
ASAHISONG,2025,5590554000.0,197546000.0,2550437000.0,11787262.0
ASAHISONG,2024,4253417000.0,200469000.0,2355866000.0,11787262.0
ASAHISONG,2023,5025398000.0,-116490000.0,2185867000.0,11787262.0
ASAHISONG,2022,4100015000.0,193596000.0,2423172000.0,11787262.0
ASAL,2025,7752832000.0,167789000.0,87355000.0,15864397.0
ASAL,2024,8803269000.0,201701000.0,-73704000.0,15864397.0
ASAL,2023,8282314000.0,83253000.0,-273422000.0,15864397.0
ASAL,2022,6076371000.0,523108000.0,-357142000.0,15864397.0
ASALCBR,2025,10626308000.0,814164000.0,5202465000.0,20079200.0
ASALCBR,2024,7549786000.0,506230000.0,4228513000.0,20079200.0
ASALCBR,2023,6980293000.0,415560000.0,3634038000.0,20079200.0
ASALCBR,2022,5130112000.0,608056000.0,3128413000.0,20079200.0
ASHAPURMIN,2025,26938202000.0,2958126000.0,12420207000.0,95526098.0
ASHAPURMIN,2024,26201201000.0,2870033000.0,9300475000.0,95526098.0
ASHAPURMIN,2023,17966482000.0,1170064000.0,6646988000.0,95526098.0
ASHAPURMIN,2022,12515729000.0,865174000.0,5212315000.0,95526098.0
ASHIANA,2025,5244804000.0,182382000.0,7639244000.0,100524857.0
ASHIANA,2024,9346099000.0,833959000.0,7701979000.0,100524857.0
ASHIANA,2023,3996074000.0,278776000.0,7596999000.0,100524857.0
ASHIANA,2022,2038526000.0,-70425000.0,7360406000.0,100524857.0
ASHIMASYN,2025,104800000.0,-2400000.0,2985600000.0,191660078.0
ASHIMASYN,2024,896100000.0,690400000.0,3168500000.0,191660078.0
ASHIMASYN,2023,2069800000.0,-76900000.0,2202800000.0,191660078.0
